,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
69,1304,983,0,1,3,0,4,3,603.0,0.0,1,6,0.0,0.0,4,701.0,1,2,2,4,114,4,2,3,0,4,5,1,1,2,6,667.0,2.0,5,0,5,1,1953.0,2287,0,2,4,0,1,3,3,0,15593,0,81.0,3,0,9,3,0.0,3,1,0,9,4,21,3,7,2,0,3,0,1,4,8,0,1,7,1304.0,0,1953,1953,0
70,2223,0,0,1,3,0,4,1,1880.0,0.0,0,6,1.0,0.0,2,343.0,1,2,2,4,0,2,3,9,10,4,2,2,1,2,6,516.0,2.0,5,0,5,1,1973.0,2223,0,1,0,2,1,3,3,0,13651,4,95.0,0,0,5,3,1115.0,2,1,0,4,12,0,5,7,2,0,3,0,1,4,8,0,1,8,2223.0,300,1973,1973,1
71,845,0,0,1,2,0,4,3,565.0,0.0,0,6,1.0,0.0,4,280.0,1,2,2,4,0,4,3,6,10,4,3,0,1,1,6,360.0,2.0,5,3,5,5,1987.0,845,0,1,4,2,1,3,3,0,7599,0,69.0,3,0,5,3,0.0,3,1,0,8,11,0,5,4,2,0,3,0,1,4,8,0,1,4,845.0,0,1982,2006,1
72,885,833,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,832.0,1,2,2,4,0,4,3,12,13,4,5,1,2,2,6,427.0,2.0,5,0,5,1,1998.0,1718,1,1,2,5,1,3,3,0,10141,0,74.0,0,0,10,3,40.0,2,1,0,3,8,94,4,7,2,0,3,0,1,4,8,291,1,7,832.0,0,1998,1998,3
73,1086,0,0,1,3,0,4,3,320.0,362.0,0,1,1.0,0.0,4,404.0,1,2,2,4,0,4,3,13,14,1,3,0,1,1,6,490.0,2.0,5,3,5,1,1989.0,1086,0,1,2,2,1,3,3,0,10200,4,85.0,3,0,5,3,104.0,2,1,0,7,12,0,6,5,2,0,3,0,1,4,8,0,1,6,1086.0,0,1954,2003,4
74,840,765,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,1,840.0,0,2,2,4,202,2,2,12,13,4,3,0,1,2,6,379.0,1.0,5,3,5,5,1915.0,1605,0,1,2,5,2,3,3,0,5790,0,60.0,3,0,9,4,0.0,3,1,0,7,17,0,5,3,2,0,3,0,2,4,8,0,1,8,840.0,0,1915,1950,4
75,526,462,0,1,2,3,4,1,462.0,0.0,2,6,1.0,0.0,2,0.0,1,2,2,4,0,4,3,5,5,1,3,0,1,1,6,297.0,1.0,5,3,5,3,1973.0,988,0,1,4,7,1,3,3,0,1596,4,21.0,3,0,3,4,0.0,3,1,0,2,10,101,4,4,2,0,3,0,1,4,8,0,1,5,462.0,120,1973,1973,3
76,952,0,0,1,2,0,4,3,228.0,0.0,0,6,0.0,0.0,4,724.0,1,2,2,0,0,4,3,12,13,4,3,0,1,1,6,283.0,1.0,5,3,5,5,1956.0,952,0,1,0,2,1,3,3,0,8475,4,73.0,0,0,5,3,0.0,3,1,0,6,12,0,6,4,2,0,3,0,1,4,8,0,1,4,952.0,0,1956,1956,2
77,1072,213,0,1,2,0,4,3,336.0,41.0,1,2,1.0,0.0,4,295.0,1,2,2,4,0,4,3,13,14,2,3,0,1,1,2,240.0,1.0,5,3,5,5,1948.0,1285,0,1,4,0,1,3,3,0,8635,4,50.0,3,0,9,4,0.0,3,1,0,0,3,0,4,5,2,0,3,0,1,4,8,0,1,6,672.0,0,1948,2001,2
78,1768,0,0,1,4,2,4,3,0.0,0.0,6,6,0.0,0.0,4,1768.0,0,2,2,4,0,4,3,6,6,4,3,0,1,2,6,0.0,0.0,3,1,3,6,0.0,1768,0,1,4,2,2,3,3,0,10778,4,72.0,3,0,15,3,0.0,3,1,0,6,19,0,4,4,2,0,3,0,3,4,8,0,1,8,1768.0,0,1968,1968,4
79,682,548,0,0,2,0,4,3,0.0,0.0,6,6,0.0,0.0,4,440.0,1,2,2,4,128,4,3,13,14,2,3,0,2,1,6,440.0,2.0,5,3,5,5,1966.0,1230,1,1,2,5,1,3,3,0,10440,0,60.0,3,0,9,4,0.0,3,1,0,7,17,0,5,5,2,0,3,0,1,4,8,0,1,5,440.0,74,1910,1981,3
80,1182,960,0,1,4,0,4,3,448.0,0.0,5,6,0.0,0.0,2,448.0,1,2,2,4,0,2,3,12,13,4,2,1,1,2,6,509.0,1.0,5,0,5,1,1968.0,2142,1,1,4,5,1,2,3,0,13000,0,100.0,3,0,10,3,576.0,2,1,0,8,12,72,5,6,2,0,3,0,1,4,8,252,1,8,896.0,0,1968,1968,3
81,1337,0,0,1,2,4,1,3,1201.0,0.0,2,6,1.0,0.0,0,36.0,1,2,2,4,0,2,3,12,13,4,3,0,2,2,6,405.0,2.0,5,0,5,1,1998.0,1337,0,1,0,2,1,3,3,0,4500,2,32.0,3,0,0,4,443.0,2,1,0,5,11,199,4,6,2,0,3,0,3,4,8,0,1,5,1237.0,0,1998,1998,0
82,1563,0,0,1,3,0,4,3,33.0,0.0,2,6,0.0,0.0,2,1530.0,1,2,2,4,0,4,3,12,13,4,2,1,2,2,6,758.0,3.0,5,2,5,1,2007.0,1563,0,1,0,2,1,2,3,0,10206,4,78.0,3,0,5,3,468.0,4,1,0,1,21,99,4,8,2,0,3,0,1,4,8,0,1,6,1563.0,144,2007,2007,2
83,1065,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,1065.0,1,2,2,4,0,4,3,8,8,4,3,0,1,1,6,461.0,2.0,5,3,5,5,1974.0,1065,1,1,2,2,1,3,3,0,8892,4,80.0,0,0,5,3,66.0,1,1,0,9,12,0,4,5,2,0,3,0,1,4,0,0,1,6,1065.0,74,1960,1960,1
84,804,670,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,384.0,1,2,2,4,0,4,3,6,6,4,5,1,2,2,6,400.0,2.0,5,0,5,3,1995.0,1474,1,1,2,7,1,3,3,0,8530,4,64.0,0,0,13,3,22.0,2,3,700,7,8,72,4,7,2,0,3,0,1,4,8,0,1,7,384.0,120,1995,1996,3
85,1301,1116,0,1,4,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1288.0,1,2,2,4,0,4,2,6,6,4,5,1,1,2,6,462.0,2.0,5,3,5,1,1991.0,2417,1,1,0,5,1,2,3,0,16059,0,121.0,3,0,10,3,284.0,2,1,0,6,15,82,4,8,2,0,3,0,3,4,8,0,1,9,1288.0,127,1991,1992,0
86,684,876,0,1,3,0,4,0,0.0,0.0,6,6,0.0,0.0,2,684.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,400.0,2.0,5,0,5,3,2005.0,1560,1,1,0,5,1,2,3,0,11911,4,122.0,1,0,10,3,0.0,3,1,0,5,8,38,4,6,2,0,3,0,1,4,8,0,1,6,684.0,100,2005,2005,3
87,612,612,0,2,2,4,4,0,0.0,0.0,6,6,0.0,0.0,2,612.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,528.0,2.0,5,2,5,5,2009.0,1224,1,1,0,5,1,2,3,0,3951,0,40.0,3,0,2,1,76.0,4,1,0,8,21,234,4,6,2,0,3,0,1,5,6,0,1,4,612.0,0,2009,2009,3
88,1013,0,0,1,2,0,0,3,0.0,0.0,6,6,0.0,0.0,4,1013.0,0,1,1,4,156,1,1,9,10,2,3,0,1,1,6,0.0,0.0,3,1,3,6,0.0,1526,0,1,4,0,1,1,3,0,8470,0,105.0,0,513,9,0,0.0,3,1,0,1,9,0,1,3,0,0,3,0,3,0,3,0,1,6,1013.0,0,1915,1982,3
89,990,0,0,1,3,0,4,3,588.0,0.0,2,6,1.0,0.0,2,402.0,1,2,2,4,0,4,3,12,13,4,3,0,2,1,6,0.0,0.0,3,1,3,6,0.0,990,0,1,0,2,1,3,3,0,8070,4,60.0,3,0,5,3,0.0,3,1,0,10,5,0,4,4,2,0,3,0,1,4,8,0,1,5,990.0,0,1994,1995,1
90,1040,0,0,1,2,0,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,1,2,2,0,0,4,3,3,14,4,3,0,3,1,6,420.0,2.0,5,3,5,5,1950.0,1040,0,1,4,2,1,3,3,0,7200,4,60.0,3,0,5,3,0.0,3,1,0,9,12,29,4,4,2,0,3,0,1,4,8,0,1,4,0.0,0,1950,1950,0
91,1235,0,0,1,2,0,4,3,600.0,0.0,5,6,0.0,0.0,4,635.0,1,2,2,4,0,4,3,6,6,1,3,0,1,1,6,480.0,2.0,5,3,5,1,1961.0,1235,0,1,4,2,1,3,3,0,8500,4,85.0,3,0,5,3,203.0,1,1,0,3,12,0,2,5,2,0,3,0,3,0,8,0,1,6,1235.0,0,1961,1961,0
92,964,0,0,0,2,0,4,3,713.0,0.0,0,6,1.0,0.0,2,163.0,1,2,2,4,44,2,3,13,14,4,3,0,0,1,6,432.0,2.0,5,3,5,5,1921.0,964,0,1,0,2,1,3,1,0,13360,4,80.0,0,0,6,3,0.0,3,1,0,10,6,0,6,5,2,0,3,0,1,4,8,0,1,5,876.0,0,1921,2006,3
93,1260,1031,0,1,4,1,0,2,1046.0,0.0,5,6,0.0,1.0,4,168.0,0,2,2,4,0,4,3,8,8,4,2,1,0,2,6,506.0,2.0,5,3,5,5,1900.0,2291,0,2,0,4,2,3,3,0,7200,0,60.0,3,0,4,0,0.0,3,1,0,2,17,0,5,6,2,0,3,0,3,4,8,99,1,9,1214.0,0,1910,1998,1
94,905,881,0,1,3,0,4,3,648.0,0.0,2,6,1.0,0.0,2,176.0,1,2,2,4,0,2,3,12,13,4,3,0,2,2,6,684.0,2.0,5,2,5,1,1997.0,1786,1,1,0,5,1,2,3,0,9337,4,69.0,0,0,10,3,0.0,3,1,0,7,5,162,4,6,2,0,3,0,1,4,8,0,1,7,824.0,0,1997,1997,1
95,680,790,0,1,3,0,1,3,310.0,0.0,0,6,0.0,0.0,2,370.0,1,2,2,4,0,2,0,12,13,4,5,1,2,2,6,420.0,2.0,5,0,5,3,1993.0,1470,1,1,2,5,1,3,3,0,9765,0,64.0,1,0,10,3,68.0,2,3,480,6,8,63,7,6,2,0,3,0,1,4,8,0,1,6,680.0,232,1993,1993,3
96,1588,0,0,1,3,0,4,0,1162.0,0.0,0,6,0.0,0.0,2,426.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,472.0,2.0,5,2,5,1,1999.0,1588,0,1,0,2,1,2,3,0,10264,4,78.0,0,0,5,3,183.0,2,1,0,10,5,29,4,7,2,0,3,0,1,4,8,0,1,6,1588.0,158,1999,1999,0
97,960,0,0,1,3,0,4,3,520.0,0.0,5,6,1.0,0.0,4,440.0,1,2,2,1,0,4,3,6,6,4,3,0,1,1,6,432.0,1.0,5,0,5,1,1965.0,960,0,1,4,2,1,3,1,0,10921,4,73.0,3,0,5,3,48.0,2,1,0,7,7,0,4,4,1,0,3,0,3,4,8,0,1,6,960.0,120,1965,1965,1
98,835,0,0,1,2,0,4,3,108.0,0.0,0,6,0.0,0.0,4,350.0,0,2,2,4,77,4,3,13,14,4,3,0,0,1,6,366.0,1.0,5,3,1,2,1920.0,835,0,1,1,2,1,3,3,0,10625,0,85.0,3,0,6,3,0.0,3,3,400,7,7,0,4,5,2,0,3,0,1,0,0,0,1,5,458.0,0,1920,1950,4
99,1225,0,0,1,3,0,4,3,569.0,0.0,0,6,1.0,0.0,4,381.0,1,2,2,4,0,4,3,9,10,4,3,0,1,1,6,0.0,0.0,3,1,3,6,0.0,1225,1,1,1,2,1,3,3,0,9320,4,77.0,0,0,5,3,0.0,3,3,400,0,12,0,4,4,2,0,3,0,1,4,8,0,1,6,950.0,352,1959,1959,4
100,1610,0,0,1,3,0,4,2,1200.0,0.0,0,6,1.0,0.0,4,410.0,1,2,2,4,0,4,3,9,10,4,5,2,2,2,6,480.0,2.0,5,2,5,1,1977.0,1610,0,1,2,2,1,2,3,0,10603,4,80.0,0,0,5,3,28.0,2,1,0,4,14,68,6,6,2,0,3,0,1,4,8,0,1,6,1610.0,168,1977,2001,4
101,977,755,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,741.0,1,2,2,4,0,4,2,6,6,4,5,1,1,2,6,476.0,2.0,5,0,5,1,1985.0,1732,1,1,4,5,1,2,3,0,9206,4,77.0,3,0,10,3,336.0,2,1,0,8,20,46,4,6,2,0,3,0,1,4,8,0,1,7,741.0,192,1985,1985,4
102,1535,0,0,1,4,2,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,1,2,2,4,0,1,3,6,6,4,3,0,3,2,6,410.0,2.0,5,3,5,1,1979.0,1535,0,1,4,2,2,3,0,0,7018,4,64.0,3,0,15,3,0.0,3,1,0,8,20,0,4,5,2,0,3,0,1,2,8,0,1,8,0.0,0,1979,1979,3
103,1226,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1226.0,1,2,2,4,0,4,3,12,13,4,3,0,2,2,6,740.0,3.0,5,2,5,1,2009.0,1226,0,1,0,2,1,2,3,0,10402,0,94.0,0,0,5,3,0.0,3,1,0,7,5,36,4,7,2,0,3,0,1,4,8,0,1,6,1226.0,0,2009,2009,4
104,1226,592,0,1,4,0,4,3,224.0,0.0,3,6,0.0,0.0,4,816.0,1,2,2,1,0,1,3,11,12,4,5,2,2,1,6,240.0,1.0,5,3,5,5,1951.0,1818,1,1,0,0,1,3,3,0,7758,0,60.0,3,0,9,4,600.0,2,1,0,8,9,0,3,7,2,0,3,0,1,4,8,184,1,7,1040.0,0,1931,1950,1
105,1053,939,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,0,1053.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,648.0,2.0,5,2,5,1,2003.0,1992,1,1,0,5,1,2,3,0,9375,4,75.0,3,0,10,1,768.0,2,1,0,10,21,45,4,8,2,0,3,0,3,4,8,0,1,9,1053.0,140,2003,2004,2
106,1047,0,0,0,2,0,4,3,0.0,0.0,6,6,0.0,0.0,1,641.0,1,2,2,4,0,4,3,12,13,4,3,0,0,1,6,273.0,1.0,1,3,1,5,1954.0,1047,0,1,2,2,1,3,3,0,10800,4,60.0,3,0,6,4,0.0,3,3,450,10,17,0,6,4,0,0,3,0,4,4,8,0,1,6,641.0,0,1885,1995,1
107,789,0,0,1,2,0,4,3,104.0,169.0,0,1,0.0,0.0,4,516.0,1,2,2,4,0,4,3,12,13,4,3,0,1,1,6,250.0,1.0,5,3,5,5,1948.0,789,0,1,0,2,1,3,3,0,6000,4,50.0,3,0,5,4,0.0,3,1,0,6,17,0,4,5,2,0,3,0,1,5,8,0,1,5,789.0,0,1948,1950,2
108,997,520,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,793.0,0,0,2,1,144,4,3,5,5,4,3,0,1,2,6,0.0,0.0,3,1,3,6,0.0,1517,0,2,4,0,1,1,3,0,8500,0,85.0,3,0,9,4,0.0,3,1,0,10,9,0,6,5,0,0,3,0,1,4,8,0,1,7,793.0,0,1919,2005,1
109,1844,0,0,1,3,0,4,3,705.0,0.0,1,6,0.0,0.0,2,1139.0,1,2,2,4,0,4,3,9,10,2,5,1,1,2,6,546.0,2.0,5,2,5,1,1977.0,1844,0,1,0,2,1,3,3,0,11751,4,105.0,0,0,5,3,480.0,2,1,0,0,14,122,5,6,2,0,3,0,3,4,0,0,1,7,1844.0,0,1977,1977,4
110,1216,639,0,1,4,0,0,3,444.0,0.0,5,6,0.0,0.0,4,550.0,1,2,2,4,0,4,3,13,14,4,3,0,1,2,6,325.0,1.0,5,3,5,1,1954.0,1855,0,1,2,0,1,3,3,0,9525,4,75.0,3,0,9,3,0.0,3,1,0,1,7,0,3,6,2,0,3,0,1,4,8,0,1,7,994.0,182,1954,1972,0
111,774,656,0,1,3,0,4,3,250.0,0.0,2,6,0.0,0.0,2,134.0,1,2,2,4,0,4,3,12,13,4,5,1,2,2,6,400.0,2.0,5,0,5,3,2000.0,1430,1,1,0,7,1,3,3,0,7750,4,64.0,0,0,13,3,0.0,3,1,0,6,8,0,4,7,2,0,3,0,1,4,8,0,1,7,384.0,180,2000,2000,4
112,1282,1414,0,1,4,0,4,0,984.0,0.0,2,6,1.0,0.0,0,280.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,792.0,3.0,5,0,5,3,2007.0,2696,1,1,0,5,1,0,3,0,9965,4,77.0,3,0,10,3,220.0,4,1,0,1,5,184,4,7,2,0,3,0,1,5,6,168,1,10,1264.0,120,2007,2007,1
113,2259,0,0,1,3,0,4,2,35.0,869.0,0,5,1.0,0.0,2,905.0,1,2,2,4,192,2,3,13,14,2,2,2,1,2,6,450.0,2.0,5,3,5,2,1953.0,2259,0,1,4,2,1,2,0,0,21000,0,70.0,3,0,5,3,184.0,2,1,0,1,6,120,4,6,2,0,3,0,3,0,0,0,1,7,1809.0,166,1953,1953,1
114,1436,884,0,1,3,0,4,3,774.0,150.0,0,3,1.0,0.0,4,104.0,1,2,2,4,0,4,3,13,14,2,5,1,1,2,6,180.0,1.0,5,3,5,5,1945.0,2320,1,1,0,5,1,2,3,1,7259,4,61.0,0,0,11,3,0.0,3,1,0,9,6,0,7,6,2,0,3,0,2,4,8,0,1,9,1028.0,224,1945,2002,1
115,729,729,0,2,2,4,4,3,419.0,0.0,2,6,0.0,0.0,2,310.0,1,2,2,4,0,4,3,8,8,4,1,1,2,2,6,440.0,2.0,5,3,5,5,1999.0,1458,1,1,2,5,1,3,3,0,3230,0,34.0,3,0,2,1,1129.0,2,1,0,8,21,32,4,6,2,0,3,0,1,4,8,0,1,5,729.0,0,1999,1999,1
116,1092,0,0,1,3,0,4,3,170.0,670.0,3,1,0.0,1.0,4,252.0,1,2,2,4,144,4,3,13,14,4,4,1,1,1,6,288.0,1.0,5,3,5,1,1962.0,1092,0,1,4,2,1,3,3,0,11616,4,72.0,3,0,5,3,116.0,2,1,0,11,19,20,4,5,2,0,3,0,1,4,8,0,1,6,1092.0,0,1962,1962,3
117,1125,0,0,1,2,0,4,3,0.0,0.0,6,6,0.0,0.0,2,1125.0,1,2,2,4,0,4,3,12,13,4,3,0,2,1,6,430.0,2.0,5,3,5,1,2007.0,1125,1,1,2,2,1,3,3,0,8536,0,74.0,3,0,5,3,0.0,3,1,0,6,7,64,4,5,2,0,3,0,1,5,6,0,1,5,1125.0,80,2006,2007,1
118,1699,1523,0,1,5,0,4,2,1470.0,0.0,2,6,1.0,0.0,2,203.0,1,2,2,4,0,4,3,9,10,4,5,2,2,3,6,594.0,3.0,5,3,5,1,1990.0,3222,0,1,2,5,1,2,3,0,12376,0,90.0,3,0,10,3,0.0,3,1,0,7,20,0,4,7,2,0,3,0,3,4,8,0,1,11,1673.0,367,1990,1990,4
119,728,728,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,2,728.0,1,2,2,4,0,4,2,12,13,4,2,1,2,2,6,390.0,2.0,5,0,5,1,2005.0,1456,1,1,0,5,1,2,3,0,8461,4,65.0,3,0,10,3,0.0,3,1,0,9,5,24,4,6,2,0,3,0,1,5,6,0,1,8,728.0,0,2005,2006,0
120,988,0,130,1,1,0,4,1,938.0,0.0,0,6,1.0,0.0,4,0.0,1,2,2,4,0,4,3,9,10,4,5,2,1,1,6,540.0,2.0,5,3,5,1,1969.0,988,0,1,0,7,1,3,2,2,21453,1,80.5,0,0,13,3,0.0,3,1,0,1,4,130,4,6,2,0,3,2,0,4,8,0,1,4,938.0,0,1969,1969,0
121,772,351,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,732.0,1,2,2,4,140,4,3,0,0,2,3,0,2,1,6,264.0,1.0,5,3,5,5,1979.0,1123,0,1,2,0,1,3,3,0,6060,4,50.0,3,0,9,4,0.0,3,1,0,8,9,0,4,4,1,0,3,0,1,4,8,0,1,4,732.0,0,1939,1950,1
122,1080,0,0,1,3,0,4,3,570.0,0.0,1,6,0.0,0.0,4,510.0,1,2,2,4,0,2,3,8,8,4,3,0,1,1,6,288.0,1.0,5,3,5,1,1958.0,1080,0,1,2,2,1,3,3,0,9464,0,75.0,3,0,5,3,135.0,2,1,0,8,12,0,6,6,2,0,3,0,3,4,8,130,1,5,1080.0,0,1958,1958,2
123,1199,0,0,1,2,4,4,3,300.0,0.0,2,6,0.0,0.0,2,899.0,1,2,2,4,0,4,2,9,10,4,3,0,2,2,6,530.0,2.0,5,2,5,1,1993.0,1199,0,1,0,2,1,2,3,0,7892,4,55.0,3,0,0,3,0.0,3,1,0,5,20,63,4,6,2,0,3,0,1,4,8,0,1,5,1199.0,0,1993,1993,2
124,1586,0,0,1,3,0,0,3,0.0,0.0,6,6,0.0,0.0,2,1362.0,1,2,2,4,0,2,3,6,6,4,5,1,1,2,6,435.0,2.0,5,3,5,1,1979.0,1586,0,1,4,2,1,3,3,0,17043,1,48.0,0,0,5,3,0.0,3,1,0,0,14,0,4,6,2,0,3,0,1,4,8,0,1,7,1362.0,192,1979,1998,3
125,520,0,0,1,2,1,4,0,490.0,0.0,2,6,1.0,0.0,4,30.0,0,2,2,4,0,1,3,13,14,4,3,0,1,1,6,0.0,0.0,3,1,3,6,0.0,754,0,1,2,0,1,3,3,0,6780,4,60.0,3,234,4,4,0.0,3,1,0,8,9,0,7,6,0,0,3,0,1,4,8,0,1,5,520.0,53,1935,1982,0
126,958,0,0,1,2,4,4,3,120.0,0.0,0,6,0.0,0.0,2,958.0,1,2,2,4,0,4,3,9,10,4,5,1,1,2,6,440.0,2.0,5,2,5,1,1977.0,958,0,1,4,2,1,3,3,0,4928,4,24.0,0,0,0,3,0.0,3,1,0,4,13,205,4,6,2,0,3,0,1,4,8,0,1,5,1078.0,0,1976,1976,1
127,840,0,0,1,3,0,4,3,116.0,0.0,3,6,0.0,0.0,4,556.0,1,1,2,4,0,2,3,14,14,4,5,1,0,1,6,0.0,0.0,3,1,3,6,0.0,840,0,1,0,1,1,3,0,0,4388,4,55.0,0,0,8,4,0.0,3,1,0,8,17,0,6,5,0,0,3,0,1,4,8,0,1,5,672.0,0,1930,1950,1
128,660,688,0,1,3,0,4,3,512.0,0.0,1,6,0.0,0.0,4,148.0,1,4,2,4,0,4,3,12,13,4,1,1,1,1,6,453.0,2.0,5,2,5,1,1966.0,1348,1,1,4,5,1,3,3,0,7590,4,69.0,3,0,10,3,266.0,2,1,0,9,12,108,4,6,2,0,3,0,1,4,8,0,1,6,660.0,188,1966,1966,0
129,1053,0,180,1,3,0,4,3,567.0,28.0,5,1,0.0,1.0,4,413.0,1,2,2,0,0,4,3,9,10,3,3,0,1,1,6,750.0,2.0,5,2,5,0,1998.0,1053,1,1,4,2,1,0,3,0,8973,4,69.0,3,0,5,3,85.0,2,1,0,9,12,80,6,5,2,0,3,0,1,0,8,0,1,6,1008.0,0,1958,1991,0
130,1216,941,0,1,4,0,4,3,445.0,0.0,5,6,0.0,0.0,4,479.0,1,2,2,4,0,4,3,8,8,0,2,2,1,2,6,487.0,2.0,5,0,5,1,1966.0,2157,1,1,0,5,1,2,3,0,14200,0,88.0,3,0,10,3,309.0,2,1,0,7,12,66,5,7,2,0,3,0,1,4,8,0,1,8,924.0,105,1966,1966,0
131,1022,1032,0,1,3,0,4,3,695.0,0.0,2,6,1.0,0.0,2,297.0,1,2,2,4,0,4,2,12,13,4,5,1,2,2,6,390.0,2.0,5,2,5,3,2000.0,2054,1,1,0,5,1,2,3,0,12224,0,64.0,0,0,10,3,40.0,2,1,0,9,8,48,4,6,2,0,3,0,1,4,8,0,1,7,992.0,24,2000,2000,3
132,1327,0,0,1,3,0,4,3,405.0,0.0,5,6,1.0,0.0,4,658.0,1,2,2,4,0,4,3,8,8,4,3,0,1,1,6,624.0,2.0,5,3,5,5,1974.0,1327,0,1,2,2,1,2,3,0,7388,0,75.0,3,0,5,3,0.0,3,1,0,9,12,0,5,5,2,0,3,0,1,4,8,0,1,7,1063.0,0,1959,2002,1
133,1296,0,0,1,2,0,4,3,1005.0,0.0,2,6,1.0,0.0,0,262.0,1,2,2,4,0,4,2,12,13,4,3,0,2,2,6,471.0,2.0,5,0,5,1,2001.0,1296,0,1,0,2,1,2,3,0,6853,4,82.0,0,0,5,3,136.0,2,1,0,8,23,25,4,8,2,0,3,0,1,4,8,0,1,6,1267.0,192,2001,2002,3
134,1721,0,0,1,3,0,4,3,570.0,0.0,5,6,0.0,0.0,4,891.0,1,2,2,4,180,4,3,9,10,2,5,1,1,2,2,440.0,2.0,5,2,5,1,1968.0,1721,1,1,2,2,1,3,3,0,10335,4,78.0,0,0,5,3,0.0,3,1,0,9,19,96,5,5,2,0,3,0,1,4,8,0,1,7,1461.0,0,1968,1993,0
135,1682,0,0,1,3,0,4,3,0.0,0.0,6,6,0.0,0.0,4,1304.0,1,2,2,4,0,4,3,9,10,2,2,1,2,2,6,530.0,2.0,5,3,5,1,1970.0,1682,0,1,2,2,1,3,3,0,10400,4,80.0,3,0,5,3,288.0,2,1,0,7,14,0,5,7,2,0,3,0,3,4,8,0,1,7,1304.0,98,1970,1970,2
136,1214,0,0,1,3,0,4,3,695.0,0.0,1,6,0.0,0.0,4,519.0,1,2,2,4,0,4,3,8,8,4,1,1,1,2,6,318.0,1.0,5,2,5,1,1967.0,1214,0,1,4,2,1,3,3,0,10355,0,73.0,0,0,5,3,196.0,2,1,0,9,12,111,4,5,2,0,3,0,1,4,8,0,1,5,1214.0,0,1967,1967,1
137,1959,0,0,1,5,2,4,3,0.0,0.0,6,6,0.0,0.0,4,1907.0,1,2,2,4,0,4,3,12,13,4,3,0,1,3,6,766.0,3.0,5,3,5,0,1989.0,1959,0,1,2,2,2,3,3,0,11070,4,82.0,3,0,15,3,70.0,2,1,0,9,11,0,4,7,2,0,3,0,1,3,8,0,1,9,1907.0,0,1988,1989,0
138,1004,848,0,1,3,0,4,2,668.0,0.0,2,6,0.0,0.0,2,336.0,1,2,2,4,0,4,2,12,13,0,5,2,2,2,6,660.0,3.0,5,0,5,1,1999.0,1852,1,1,0,5,1,2,3,0,9066,4,73.0,0,0,10,3,320.0,2,1,0,3,5,106,4,8,2,0,3,0,1,4,8,0,1,7,1004.0,224,1999,2000,2
139,928,836,0,1,3,0,4,3,821.0,0.0,2,6,1.0,0.0,2,107.0,1,2,2,4,0,4,3,12,13,2,3,0,2,2,6,470.0,2.0,5,2,5,1,1997.0,1764,1,1,0,5,1,2,3,0,15426,4,65.0,0,0,10,3,0.0,3,1,0,10,5,99,4,6,2,0,3,0,1,4,8,0,1,7,928.0,276,1997,1997,3
140,864,0,0,1,3,0,4,3,432.0,0.0,0,6,0.0,0.0,4,432.0,1,2,2,4,0,4,3,6,6,4,4,1,1,1,6,0.0,0.0,3,1,3,6,0.0,864,0,1,4,2,1,3,3,0,10500,2,70.0,3,0,5,3,0.0,3,1,0,6,12,0,4,4,2,0,3,0,1,4,4,0,1,5,864.0,0,1971,1971,4
